scenario,variability,seed,train_traces,positive_test_traces,negative_test_traces,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,train_activity_count,train_variant_count,train_variant_ratio,train_variant_entropy,train_variant_entropy_normalized,train_mean_trace_length,imperative_petri_places,imperative_petri_transitions,imperative_petri_visible_transitions,imperative_petri_hidden_transitions,imperative_petri_arcs,imperative_bpmn_nodes,imperative_bpmn_flows,imperative_bpmn_tasks,imperative_bpmn_gateways,imperative_bpmn_xor_gateways,imperative_bpmn_and_gateways,imperative_bpmn_or_gateways,imperative_bpmn_split_gateways,imperative_control_flow_complexity,imperative_bpmn_density,imperative_bpmn_structural_overhead,imperative_bpmn_nodes_per_observed_activity,declarative_declare_relation_records_raw,declarative_declare_symmetric_deduplicated_constraints,declarative_declare_constraints,declarative_declare_constraints_primitive_preferred,declarative_declare_redundant_records_removed,declarative_declare_unary_constraints,declarative_declare_binary_constraints,declarative_declare_template_count,declarative_declare_observed_activities,declarative_declare_constrained_activities,declarative_declare_unconstrained_activities,declarative_declare_constraint_density,declarative_declare_graph_mean_degree,declarative_declare_graph_max_degree,declarative_declare_relation_overlap,declarative_declare_mean_support_ratio,declarative_declare_mean_confidence_ratio,declarative_declare_constraints_per_observed_activity,declarative_declare_raw_records_per_observed_activity,declarative_declare_primitive_constraints_per_observed_activity,imperative_test_tp,imperative_test_fn,imperative_test_fp,imperative_test_tn,imperative_test_accuracy,imperative_test_precision,imperative_test_recall,imperative_test_f1,imperative_test_false_acceptance_rate,imperative_test_false_rejection_rate,imperative_test_mutation_family_count,imperative_test_mutation_macro_rejection_rate,imperative_test_mutation_macro_balanced_accuracy,imperative_test_f1_leave_one_family_out_min,imperative_test_f1_leave_one_family_out_max,imperative_test_f1_leave_one_family_out_range,declarative_test_tp,declarative_test_fn,declarative_test_fp,declarative_test_tn,declarative_test_accuracy,declarative_test_precision,declarative_test_recall,declarative_test_f1,declarative_test_false_acceptance_rate,declarative_test_false_rejection_rate,declarative_test_mutation_family_count,declarative_test_mutation_macro_rejection_rate,declarative_test_mutation_macro_balanced_accuracy,declarative_test_f1_leave_one_family_out_min,declarative_test_f1_leave_one_family_out_max,declarative_test_f1_leave_one_family_out_range,declarative_closed_world_test_tp,declarative_closed_world_test_fn,declarative_closed_world_test_fp,declarative_closed_world_test_tn,declarative_closed_world_test_accuracy,declarative_closed_world_test_precision,declarative_closed_world_test_recall,declarative_closed_world_test_f1,declarative_closed_world_test_false_acceptance_rate,declarative_closed_world_test_false_rejection_rate,declarative_closed_world_test_mutation_family_count,declarative_closed_world_test_mutation_macro_rejection_rate,declarative_closed_world_test_mutation_macro_balanced_accuracy,declarative_closed_world_test_f1_leave_one_family_out_min,declarative_closed_world_test_f1_leave_one_family_out_max,declarative_closed_world_test_f1_leave_one_family_out_range,imperative_native_fitness,imperative_native_precision,imperative_native_generalization,imperative_native_simplicity,declarative_full_trace_conformance,declarative_mean_constraint_satisfaction,runtime_seconds
mixed,0.1,1005,350,150,150,0.0,0.05,0.95,10,10,0.02857142857142857,1.808608375771195,0.544445371516243,6.445714285714286,16,18,10,8,42,28,36,10,16,12,4,0,8,14,0.047619047619047616,18,2.8,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.4740103270223752,1.0,8.3,16.1,11.4,138,12,12,138,0.92,0.92,0.92,0.92,0.08,0.08,12.0,0.9166666666666666,0.9183333333333333,0.92,0.9583333333333334,0.03833333333333333,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5489703666499246,0.8738216410389976,0.6799999999999999,1.0,1.0,0.31885908398544416
mixed,0.1,1006,350,150,150,0.0,0.05,0.95,10,10,0.02857142857142857,1.8767533758035237,0.5649590605804968,6.434285714285714,14,16,10,6,36,26,32,10,14,10,4,0,7,12,0.04923076923076923,16,2.6,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.4732185886402754,1.0,8.3,16.1,11.4,126,24,13,137,0.8766666666666667,0.9064748201438849,0.84,0.8719723183391004,0.08666666666666667,0.16,12.0,0.9166666666666666,0.8783333333333333,0.8719723183391004,0.9130434782608696,0.04107115992176924,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6510007147962831,0.8878064020770647,0.7142857142857143,1.0,1.0,0.322500709007727
mixed,0.1,1007,350,150,150,0.0,0.05,0.95,10,10,0.02857142857142857,1.7933622910467315,0.539855842697745,6.462857142857143,14,16,10,6,36,26,32,10,14,10,4,0,7,12,0.04923076923076923,16,2.6,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.47555938037865747,1.0,8.3,16.1,11.4,126,24,12,138,0.88,0.9130434782608695,0.84,0.8749999999999999,0.08,0.16,12.0,0.9166666666666666,0.8783333333333333,0.8749999999999999,0.9130434782608696,0.038043478260869734,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6497867803837953,0.8918836250846971,0.7142857142857143,1.0,1.0,0.3217614159802906
mixed,0.1,1008,350,150,150,0.0,0.05,0.95,10,10,0.02857142857142857,1.9294588915319146,0.5808250017516823,6.565714285714286,14,16,10,6,36,26,32,10,14,10,4,0,7,12,0.04923076923076923,16,2.6,163,147,85,116,78,6,79,7,10,10,0,0.2,8.0,9,20,0.47791596638655465,0.9988795518207282,8.5,16.3,11.6,126,24,13,137,0.8766666666666667,0.9064748201438849,0.84,0.8719723183391004,0.08666666666666667,0.16,12.0,0.9166666666666666,0.8783333333333333,0.8719723183391004,0.9130434782608696,0.04107115992176924,126,24,0,150,0.92,1.0,0.84,0.9130434782608696,0.0,0.16,12.0,1.0,0.9199999999999999,0.9130434782608696,0.9130434782608696,0.0,126,24,0,150,0.92,1.0,0.84,0.9130434782608696,0.0,0.16,12.0,1.0,0.9199999999999999,0.9130434782608696,0.9130434782608696,0.0,1.0,0.64555633310007,0.8984823338728894,0.7142857142857143,0.9942857142857143,0.9999298860648553,0.2988712079823017
mixed,0.1,1009,350,150,150,0.0,0.05,0.95,10,10,0.02857142857142857,1.588602757258755,0.47821708112939165,6.394285714285714,14,16,10,6,36,26,32,10,14,10,4,0,7,12,0.04923076923076923,16,2.6,162,146,84,115,78,6,78,7,10,10,0,0.1976470588235294,8.0,9,20,0.46336734693877546,0.9996031746031746,8.4,16.2,11.5,126,24,13,137,0.8766666666666667,0.9064748201438849,0.84,0.8719723183391004,0.08666666666666667,0.16,12.0,0.9166666666666666,0.8783333333333333,0.8719723183391004,0.9130434782608696,0.04107115992176924,126,24,0,150,0.92,1.0,0.84,0.9130434782608696,0.0,0.16,12.0,1.0,0.9199999999999999,0.9130434782608696,0.9130434782608696,0.0,126,24,0,150,0.92,1.0,0.84,0.9130434782608696,0.0,0.16,12.0,1.0,0.9199999999999999,0.9130434782608696,0.9130434782608696,0.0,1.0,0.6535971223021583,0.8850685023351742,0.7142857142857143,0.9971428571428571,0.9999823633156967,0.29688545799581334
mixed,0.1,1010,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,1.7666708391697352,0.4928003678739594,6.477142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.47648881239242685,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7957899305555556,0.9087590569113553,0.7647058823529413,1.0,1.0,0.30003362501156516
mixed,0.2,1001,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.7760067474077488,0.7743474992693294,7.054285714285714,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5418932874354562,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7596701354800707,0.9260664153720988,0.7647058823529413,1.0,1.0,0.32949141701101325
mixed,0.2,1002,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.7800102313618114,0.7754642428763426,6.977142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5348020654044751,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7680927628948421,0.9249910183983094,0.7647058823529413,1.0,1.0,0.31965116699575447
mixed,0.2,1003,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.740768637123928,0.764518076987581,7.008571428571429,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5375215146299483,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7676828053397091,0.9251529514420951,0.7647058823529413,1.0,1.0,0.3089251250203233
mixed,0.2,1004,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.8350598602257455,0.7908199485086499,7.054285714285714,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5421342512908778,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7574393108848865,0.9259963569988277,0.7647058823529413,1.0,1.0,0.3124520000128541
mixed,0.2,1005,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.6964274076795984,0.7521494038325872,6.951428571428571,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5316351118760757,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7713825719460656,0.924674417446601,0.7647058823529413,1.0,1.0,0.3191654169932008
mixed,0.2,1006,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.541118026066541,0.7088269474381855,6.828571428571428,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5175215146299484,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7723660077440391,0.9221163272247105,0.7647058823529413,1.0,1.0,0.32473829202353954
mixed,0.2,1007,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.782596260820378,0.7761855975510559,7.034285714285715,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5399655765920826,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7611351990540007,0.9255977468048411,0.7647058823529413,1.0,1.0,0.32752216700464487
mixed,0.2,1008,350,150,150,0.0,0.05,0.95,10,11,0.03142857142857143,2.7869489107653664,0.8056089028472174,6.962857142857143,16,18,10,8,42,28,36,10,16,12,4,0,8,14,0.047619047619047616,18,2.8,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5321858864027539,1.0,8.3,16.1,11.4,138,12,13,137,0.9166666666666666,0.9139072847682119,0.92,0.9169435215946843,0.08666666666666667,0.08,12.0,0.9166666666666666,0.9183333333333333,0.9169435215946843,0.9583333333333334,0.041389811738649085,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5364290181363351,0.9051682923375021,0.6799999999999999,1.0,1.0,0.3117982500116341
mixed,0.2,1009,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.6800801678235517,0.747589456593876,6.942857142857143,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5292943201376936,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7620374054914445,0.9236691424786083,0.7647058823529413,1.0,1.0,0.301267833012389
mixed,0.2,1010,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,2.8186271540799703,0.786236161051328,7.037142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5405851979345955,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7544921875,0.9259258993669701,0.7647058823529413,1.0,1.0,0.321582959004445
mixed,0.3,1001,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.1573700148054082,0.880726092440372,7.38,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5780722891566265,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7337877671333825,0.9299290460825058,0.7647058823529413,1.0,1.0,0.32528225000714883
mixed,0.3,1002,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.295151471685142,0.9191592578785092,7.382857142857143,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5811015490533563,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7335665623273799,0.9305404713845543,0.7647058823529413,1.0,1.0,0.3023856670188252
mixed,0.3,1003,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.257390131093026,0.9086259983020087,7.48,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5903614457831325,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7332116788321168,0.9312232791831461,0.7647058823529413,1.0,1.0,0.30589816698920913
mixed,0.3,1004,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.188803601800828,0.8894942697892555,7.457142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5866092943201376,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.726054680427304,0.9307945812884912,0.7647058823529413,1.0,1.0,0.31794970799819566
mixed,0.3,1005,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.178385236081985,0.8865881401667707,7.308571428571429,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.573184165232358,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7479213907785336,0.9296595138557996,0.7647058823529413,1.0,1.0,0.3731079999997746
mixed,0.3,1006,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.215100451518946,0.8968295905109723,7.36,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5790361445783133,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7520332891999244,0.9304612814628489,0.7647058823529413,1.0,1.0,0.40103670800453983
mixed,0.3,1007,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.219325343292614,0.8980080942673766,7.414285714285715,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5828571428571429,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7342400294063591,0.9303500995988647,0.7647058823529413,1.0,1.0,0.37481224999646656
mixed,0.3,1008,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.2704279728720183,0.9122628122927742,7.545714285714285,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5969018932874355,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7190391459074733,0.9317535487054924,0.7647058823529413,1.0,1.0,0.37343695800518617
mixed,0.3,1009,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.224432527300314,0.8994327072184667,7.357142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5776936316695352,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7404992548435172,0.9299901794107924,0.7647058823529413,1.0,1.0,0.3346732499776408
mixed,0.3,1010,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.243870304280378,0.9048547379861955,7.514285714285714,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.5937005163511188,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7307343608340888,0.9316057316926097,0.7647058823529413,1.0,1.0,0.3606087079970166
mixed,0.4,1001,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.4149627095806525,0.9525797574991911,7.728571428571429,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.6187263339070568,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7150322243511583,0.9332153144881038,0.7647058823529413,1.0,1.0,0.3555290420190431
mixed,0.4,1002,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.362458397238369,0.9379340499550476,7.857142857142857,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.6304647160068847,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7026752455130376,0.9334476365824474,0.7647058823529413,1.0,1.0,0.3448623339936603
mixed,0.4,1003,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.450978744499859,0.9626261763702285,7.734285714285714,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.6211703958691911,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7266454352441614,0.9336201539862395,0.7647058823529413,1.0,1.0,0.31470016701496206
mixed,0.4,1004,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.5121680621024147,0.9796945048646679,7.748571428571428,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.6233046471600688,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7124047124047124,0.9329995150735689,0.7647058823529413,1.0,1.0,0.3189210419950541
mixed,0.4,1005,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,3.4681731862364806,0.9674224445970685,7.8914285714285715,13,13,10,3,30,20,24,10,8,6,2,0,4,7,0.06315789473684211,10,2.0,161,145,83,114,78,6,77,7,10,10,0,0.1952941176470588,8.0,9,20,0.6366953528399312,1.0,8.3,16.1,11.4,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7091497699778497,0.93380574717347,0.7647058823529413,1.0,1.0,0.33095699999830686
