scenario,variability,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,metric,n_seeds,median,mean,std,min,max,median_ci_low,median_ci_high
order,0.3,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.3,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.3,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.0,0.0,36.0,36.0,36.0,36.0
order,0.3,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,65.0,65.0,0.0,65.0,65.0,65.0,65.0
order,0.3,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,109.0,109.0,0.0,109.0,109.0,109.0,109.0
order,0.3,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
order,0.3,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.3,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9589885763747832,0.9578295721286276,0.020458665158586575,0.9192452721303128,0.9875037037775068,0.945029303540063,0.9757442507989856
order,0.4,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.4,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.4,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.0,0.0,36.0,36.0,36.0,36.0
order,0.4,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,65.0,65.0,0.0,65.0,65.0,65.0,65.0
order,0.4,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,109.0,109.0,0.0,109.0,109.0,109.0,109.0
order,0.4,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
order,0.4,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.4,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.4,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.5,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9986687707006989,0.9979370489724098,0.002163936468266136,0.992354923921686,0.9996230999014988,0.9973483994655667,0.9992814735801858
order,0.5,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.5,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.5,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.5,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.0,0.0,36.0,36.0,36.0,36.0
